time,file_index,rms,kurtosis,mean,std,max,temperature,current,pressure,state_label
2004.02.14.19.32.39,342,0.0767519820463737,0.3777901515325776,-0.001708154296875,0.0767348452040613,0.386,33.533578157010545,2.5497149738821925,95.91002050764696,0
2004.02.14.19.42.39,343,0.0770607312373048,0.3380360113324303,-0.0019189941406249,0.0770387146404885,0.391,33.461691008374196,2.505478753527385,99.88265748875301,0
2004.02.14.19.52.39,344,0.0764843989402414,0.4040747473613972,-0.0020412109375,0.0764590229306367,0.354,33.71113515999945,2.4961503524936672,100.29052358791427,0
2004.02.14.20.02.39,345,0.0780482951572494,0.4959157139199517,-0.001978857421875,0.0780251098164333,0.454,35.03587928414263,2.542056536045593,97.84344486325067,0
2004.02.14.20.12.39,346,0.0765058122409051,0.3218054539963755,-0.002130712890625,0.0764780031074573,0.337,32.866708038271476,2.364766511753609,99.68817762394417,0
2004.02.14.20.22.39,347,0.0787050532074696,0.5523063007815701,-0.001950830078125,0.0786827932678914,0.422,34.759993830278404,2.556174417319341,99.82123930336716,0
2004.02.14.20.32.39,348,0.0772206416072436,0.4228892175461216,-0.001975830078125,0.0771972445931617,0.376,33.29491699845971,2.4773926747809907,101.37289030474,0
2004.02.14.20.42.39,349,0.0766811590058755,0.3065227137673627,-0.001947119140625,0.0766583055631198,0.41,34.24655909109946,2.2066276407265173,100.48547240043926,0
2004.02.14.20.52.39,350,0.0756051849686291,0.390178243699808,-0.0023460449218749,0.0755706220751695,0.393,34.28275320681358,2.419369155095827,98.32728084882639,0
2004.02.14.21.02.39,351,0.0764314739805778,0.2744550028981427,-0.00203828125,0.076406156022494,0.366,34.44559569116883,2.509777962495174,98.40034340288834,0
2004.02.14.21.12.39,352,0.0773858846721052,0.4690873343061632,-0.002419287109375,0.0773499472251833,0.369,33.06031233396495,2.347176908651122,98.846653813941,0
2004.02.14.21.22.39,353,0.0767322283221414,0.4154477471463234,-0.00165908203125,0.0767161631057062,0.522,36.01473126860005,2.4229073356479978,98.8155644530414,0
2004.02.14.21.32.39,354,0.0778740356581543,0.521411661346729,-0.0018869140625,0.0778530727537612,0.361,34.370445964152545,2.437707400141629,100.70961506849656,0
2004.02.14.21.42.39,355,0.0761019791494856,0.4684716735785676,-0.0011360351562499,0.076095357243501,0.459,34.738823260708074,2.4381083590742114,98.19167393322202,0
2004.02.14.21.52.39,356,0.0784487728453256,0.3928594856234144,-0.0017716796874999,0.0784306794051763,0.391,34.327383803282444,2.43044352063829,100.84599782941842,0
2004.02.14.22.02.39,357,0.0783861896418144,0.4706751907640383,-0.00153271484375,0.0783731167619404,0.354,33.102212963840756,2.504492029004425,99.67679298864083,0
2004.02.14.22.12.39,358,0.076401252073244,0.4159646266484706,-0.001753955078125,0.0763829813557633,0.354,33.7544354504301,2.462550557811894,101.21891432498592,0
2004.02.14.22.22.39,359,0.07758806582835,0.4165024052773884,-0.002301123046875,0.0775558282033877,0.398,33.40119832753756,2.4080622751158467,102.01257736962012,0
2004.02.14.22.32.39,360,0.0763078773041936,0.2600938782304371,-0.0018176269531249,0.0762880891384443,0.4,34.426439262802,2.395425621162988,99.78291842205527,0
2004.02.14.22.42.39,361,0.0753586240373115,0.4610047171824001,-0.001931103515625,0.0753357164867775,0.378,33.13425013241099,2.5228394578162194,97.82848544676426,0
2004.02.14.22.52.39,362,0.0768473247948489,0.2968608432901694,-0.00228203125,0.076815309517907,0.322,34.08122043772951,2.4459564330369266,102.45758238314713,0
2004.02.14.23.02.39,363,0.0778728747327374,0.4009878836055147,-0.001714990234375,0.0778558886741407,0.349,34.000676048932306,2.3747487885375436,98.26972088754707,0
2004.02.14.23.12.39,364,0.0775552395750723,0.4122160430954422,-0.002119873046875,0.0775281549558824,0.508,35.07453706177562,2.3751342617827444,100.09950151889228,0
2004.02.14.23.22.39,365,0.0766644003005143,0.4053685304682379,-0.002073046875,0.076638238094015,0.403,34.99621044623939,2.3062308784250702,95.70804180227626,0
2004.02.14.23.32.39,366,0.0775650527128277,0.5946000815673784,-0.002400390625,0.0775297944448155,0.396,33.665889657075745,2.4134373111892358,98.2152746439358,0
2004.02.14.23.42.39,367,0.0774949654992785,0.3914854993387995,-0.002123388671875,0.077467760573412,0.393,34.45475412047596,2.372507318246892,96.94574563195499,0
2004.02.14.23.52.39,368,0.0769625102144909,0.4723954289272054,-0.001664501953125,0.0769463872492684,0.417,34.814205955627294,2.4229876017035017,99.22695820647752,0
2004.02.15.00.02.39,369,0.0782745225402637,0.3737900249947881,-0.00210712890625,0.078248066107489,0.356,33.97361153739916,2.3914656326261783,98.751787722739,0
2004.02.15.00.12.39,370,0.0757647810712949,0.3940672866863215,-0.00196884765625,0.075741044370115,0.369,33.803088762878915,2.5656411448602054,99.2464411303554,0
2004.02.15.00.22.39,371,0.0749523728985614,0.3039413182526282,-0.0016216796875,0.0749366569348855,0.342,32.953855512129465,2.664122579370895,99.3010365442575,0
2004.02.15.00.32.39,372,0.0760121051985718,0.5930690073729368,-0.00188427734375,0.0759906020315298,0.408,34.744053566242336,2.4037135121846447,97.75736526135404,0
2004.02.15.00.42.39,373,0.0778461664744361,0.4695646997780973,-0.0015859863281249,0.0778319090954655,0.4,35.57025117104665,2.4167675307063945,100.26795862936434,0
2004.02.15.00.52.39,374,0.0777719026876432,0.3202814243652749,-0.00213740234375,0.0777444241448213,0.374,33.66698215640222,2.6392664482669836,101.27764515357819,0
2004.02.15.01.02.39,375,0.0760942646286499,0.423629753011967,-0.0017658203125,0.0760756306635021,0.383,33.776785319732056,2.507231583892892,98.3243002643463,0
2004.02.15.01.12.39,376,0.0779198171224151,0.3699928225014863,-0.001960009765625,0.0778970638012424,0.381,34.88939463980872,2.459864680048341,99.93615118757243,0
2004.02.15.01.22.39,377,0.0768540240691728,0.3822519713278649,-0.0013693359375,0.0768437002138765,0.466,35.01600382183004,2.4397259837885072,96.73905548180907,0
2004.02.15.01.32.39,378,0.0767432976893381,0.3650705670501453,-0.0018294433593749,0.0767233621704124,0.371,33.948555435634,2.496131836762588,98.6672235441619,0
2004.02.15.01.42.39,379,0.0758298664929838,0.3327961959607721,-0.00174365234375,0.0758116677303118,0.347,33.80073444747329,2.3965380181950358,99.97198454242599,0
2004.02.15.01.52.39,380,0.0784444861181699,0.5651712684885797,-0.00125322265625,0.0784363897626056,0.493,34.94649371368053,2.527079016405616,101.63997318709445,0
2004.02.15.02.02.39,381,0.0773195448235357,0.2590036209997506,-0.00217080078125,0.0772909524433452,0.359,33.59328113826884,2.5869129046550983,100.5513213238705,0
2004.02.15.02.12.39,382,0.0774024758112991,0.3171317197505665,-0.0023517578125,0.0773686291556003,0.327,33.53491733092107,2.4595077763715967,97.91931393611178,0
2004.02.15.02.22.39,383,0.0770157311954025,0.3116688360223612,-0.0018564453124999,0.0769952331542283,0.359,33.54937689539069,2.60254924868786,98.42908821757975,0
2004.02.15.02.32.39,384,0.0752119894656098,0.3653013909347526,-0.00150439453125,0.075198778397646,0.32,32.95597492750863,2.323667781137918,97.75663992938577,0
2004.02.15.02.42.39,385,0.0768884849072221,0.4051748044646794,-0.002388525390625,0.0768532527439178,0.408,35.16571490100333,2.4424428426795104,101.51936069259312,0
2004.02.15.02.52.39,386,0.076371731402541,0.4453044692051784,-0.002622607421875,0.0763285514255381,0.398,34.764185145848685,2.528764477243887,98.33180066101802,0
2004.02.15.03.02.39,387,0.075864696646501,0.365418445298479,-0.002057568359375,0.0758386408412357,0.366,33.081248258601974,2.492295469951762,100.61258366131388,0
2004.02.15.03.12.39,388,0.075098837218445,0.3684184111887925,-0.0011814453125,0.0750913767779657,0.391,35.208180040071234,2.380430630665395,102.92790929023822,0
2004.02.15.03.22.39,389,0.0779951132784131,0.4235775710965934,-0.001796484375,0.0779763247992896,0.415,34.705812752499874,2.5113992555215465,101.99160505250093,0
2004.02.15.03.32.39,390,0.0779653456170592,0.2682968820735651,-0.0016198242187499,0.0779504200082352,0.342,33.10726304310211,2.4866493638141476,99.64957974841485,0
2004.02.15.03.42.39,391,0.0779880759490473,0.4846290596340994,-0.002166748046875,0.0779598740242682,0.4,34.412962976660886,2.676225371418346,102.53523011282677,0
2004.02.15.03.52.39,392,0.0778336241406951,0.3374845334579235,-0.00209619140625,0.0778072916421942,0.332,34.14201051780924,2.379594651969621,98.38210804449085,0
2004.02.15.04.02.39,393,0.0789731544947989,0.3615133407497466,-0.001993701171875,0.0789499122008867,0.41,34.207568689435135,2.4034939926467938,101.0701710198948,0
2004.02.15.04.12.39,394,0.0786314276610543,0.4303012334444664,-0.001570947265625,0.0786176528167926,0.444,34.41638171137236,2.5873804534501885,99.49464399416303,0
2004.02.15.04.22.39,395,0.0772709316302062,0.4387061364014601,-0.0021546874999999,0.0772427700637758,0.459,34.15515105240231,2.384043692063277,100.91342531216318,0
2004.02.15.04.32.39,396,0.076864965363881,0.3081521591380145,-0.001903466796875,0.0768432693158945,0.449,36.08404213070886,2.399411580522391,99.08165166690138,0
2004.02.15.04.42.39,397,0.0785943268492747,0.5279449002761032,-0.001705224609375,0.0785777443639108,0.43,35.56293974072163,2.349473283959996,100.73084705067697,0
2004.02.15.04.52.39,398,0.0740658757801332,0.1611978578943351,-0.001984228515625,0.0740410998850082,0.3,33.85698472840701,2.5305930429966064,99.49220187422634,0
2004.02.15.05.02.39,399,0.0771829730453874,0.3364099110138765,-0.0014970703125,0.0771703368712856,0.386,34.079174074523515,2.544675225909063,99.1333618348818,0
2004.02.15.05.12.39,400,0.0776099066319621,0.5834978516835538,-0.0017297363281249,0.0775925227985699,0.474,35.32728084725144,2.629860750247912,99.45802880566173,0
2004.02.15.05.22.39,401,0.075354838656747,0.3877309336528509,-0.001865576171875,0.0753335811002556,0.405,34.557343764997675,2.365173811352511,101.96351997592002,0
2004.02.15.05.32.39,402,0.0765868073658903,0.3298925703630022,-0.00220078125,0.0765570493497617,0.352,33.1869000140309,2.619029095393588,99.31205352633806,0
2004.02.15.05.42.39,403,0.0740066815633266,0.3469538374369976,-0.002155224609375,0.0739770987552202,0.293,32.89279406037058,2.438843298281676,101.20295826567735,0
2004.02.15.05.52.39,404,0.0772364486116537,0.4125000524283031,-0.001560986328125,0.0772225581920788,0.344,34.307600798985334,2.4817415011424084,102.53290290322042,0
2004.02.15.06.02.39,405,0.0763822284580565,0.2230752162343314,-0.0019541015625,0.0763590925429867,0.339,33.34140720283408,2.50714207089498,97.70969924133803,0
2004.02.15.06.12.39,406,0.0765719723094512,0.368493659455309,-0.002509130859375,0.0765327198299972,0.332,33.709706641306326,2.3786179225271793,100.6570766713693,0
2004.02.15.06.22.39,407,0.0762263158017172,0.3143904734025833,-0.001808740234375,0.07620671392344,0.339,34.039365272579886,2.62546851023033,96.55145932390178,0
2004.02.15.06.32.39,408,0.0761112842349321,0.2389943060449875,-0.001504150390625,0.0760982777769641,0.356,34.401605151841835,2.619376183726423,98.51568171703282,0
2004.02.15.06.42.39,409,0.0762350372742292,0.4806613713952292,-0.002058837890625,0.0762090918459309,0.427,35.126764214351205,2.4270519782695317,100.12394421385586,0
2004.02.15.06.52.39,410,0.0770855250603388,0.4060792639331718,-0.0021943847656249,0.0770561663579259,0.347,34.45339828648421,2.479306968090611,97.97655934532531,0
2004.02.15.07.02.39,411,0.0774851308820763,0.6675135563822141,-0.00233095703125,0.0774519532196197,0.491,35.874928631197896,2.550692538318899,101.61280258816245,0
2004.02.15.07.12.39,412,0.076106518115135,0.3026273687092105,-0.001756396484375,0.0760881058808728,0.334,33.808556444484154,2.4518034381968077,100.81534194089495,0
2004.02.15.07.22.39,413,0.0763500355578666,0.4435355156211042,-0.0018105468749999,0.076330428655172,0.352,34.31933177477236,2.439254717546224,97.65149423381573,0
2004.02.15.07.32.39,414,0.0770615609735975,0.3699077811178259,-0.0019696289062499,0.0770382666694364,0.396,35.36683855056383,2.4200049072131384,99.64257284204409,0
2004.02.15.07.42.39,415,0.0769959576226854,0.392316525219158,-0.001896240234375,0.076974483261136,0.33,34.585864813320356,2.4035424101142,99.6505114253666,0
2004.02.15.07.52.39,416,0.0772802709829819,0.481049099874939,-0.001673779296875,0.0772640293849777,0.378,34.10455828349537,2.370262933932602,100.32278752367922,0
2004.02.15.08.02.39,417,0.0778043576312165,0.3739598147455996,-0.001978515625,0.0777810963380558,0.405,34.47849830706728,2.4592868747043792,96.16475208154374,0
2004.02.15.08.12.39,418,0.0768502967803923,0.4017268014468751,-0.002306689453125,0.0768175463719978,0.374,34.6216923793096,2.6792286705776776,101.84201157774736,0
2004.02.15.08.22.39,419,0.0765963059931539,0.3429550066452096,-0.001743505859375,0.0765783299569086,0.388,34.64131064859306,2.4026671903666434,100.02805366107673,0
2004.02.15.08.32.39,420,0.0764039940873512,0.4212597497903054,-0.0018067382812499,0.0763844938545574,0.349,34.29584567903378,2.4167708119262454,98.14867608721924,0
2004.02.15.08.42.39,421,0.078077952396247,0.3527318731298727,-0.002159716796875,0.0780499822223321,0.388,33.79450119121322,2.350990913069511,101.61295538301316,0
2004.02.15.08.52.39,422,0.0771305745934086,0.4004533999407216,-0.0017215332031249,0.077113242796889,0.376,34.76352849092047,2.515486445253337,96.12207284886965,0
2004.02.15.09.02.39,423,0.0766775226547438,0.3707265072619208,-0.0025084960937499,0.0766383501696022,0.378,34.3619693342209,2.4970125028390333,96.77590047218452,0
2004.02.15.09.12.39,424,0.0761684553719582,0.3383168807364112,-0.0017423828125,0.0761503830874371,0.435,34.496461732240476,2.6078043555554817,99.27759943436419,0
2004.02.15.09.22.39,425,0.0776900907150487,0.4448636943294679,-0.00133173828125,0.0776805722855888,0.398,35.053428162469466,2.2284022204237246,97.71552008809873,0
2004.02.15.09.32.39,426,0.0770459766602465,0.4249088025608616,-0.0020384765624999,0.0770208854263467,0.415,34.33897210229596,2.5239391545099195,97.71183154291555,0
2004.02.15.09.42.39,427,0.0761898357030196,0.2052565972925286,-0.0020284667968749,0.0761646876299799,0.32,33.78604606135638,2.4721587010095827,97.17701881804186,0
2004.02.15.09.52.39,428,0.0762667674955399,0.4778026720653883,-0.0016513671875,0.0762507488879799,0.374,34.88066549291098,2.6406294460590325,99.34719612610415,0
2004.02.15.10.02.39,429,0.076879729910385,0.3447696667044777,-0.00229951171875,0.0768472086098283,0.408,34.64655832621844,2.6088924542236334,99.813212565388,0
2004.02.15.10.12.39,430,0.0775939318614461,0.3420702674874865,-0.0020439453125,0.0775689006297019,0.405,33.979404894980526,2.4839654643709923,98.96779634748889,0
2004.02.15.10.22.39,431,0.077518064615913,0.4188898053045311,-0.002122119140625,0.0774909037064071,0.466,35.527275315870746,2.71169249176097,99.27196427612856,0
2004.02.15.10.32.39,432,0.077267901571618,0.343955451303731,-0.0015158203125,0.0772549177984802,0.374,34.393052137351184,2.4822934110532557,98.88733531019088,0
2004.02.15.10.42.39,433,0.0762995887675271,0.2916950609019038,-0.00175634765625,0.0762812336777353,0.417,34.78277195114966,2.535715379549844,99.5131012507878,0
2004.02.15.10.52.39,434,0.0778144436880735,0.3769651021199895,-0.001859130859375,0.0777941307758467,0.378,34.42574219435801,2.5371986743088084,99.51635672175722,0
2004.02.15.11.02.39,435,0.0779844341689817,0.2732052261459294,-0.002179296875,0.0779558809335845,0.386,35.04655015404177,2.5014095535326217,101.22672125150753,0
2004.02.15.11.12.39,436,0.0771727857938762,0.4437375667087258,-0.0012150390625,0.0771651041083581,0.356,33.78514802812103,2.520935825077947,99.35822788010799,0
2004.02.15.11.22.39,437,0.0765723166538297,0.4939321100341898,-0.0016568847656249,0.0765562576504435,0.359,33.442103352889745,2.576229847748856,95.33018305759181,0
2004.02.15.11.32.39,438,0.0782258358631237,0.4391352016701484,-0.001827880859375,0.0782063865200629,0.388,34.93802861681612,2.5820657606420063,102.14613240056384,0
2004.02.15.11.42.39,439,0.0782152915735631,0.2902422353125402,-0.0019280273437499,0.0781934338167879,0.342,34.40399206888588,2.4616836991290523,98.9817777068126,0
2004.02.15.11.52.39,440,0.0773825221631352,0.5340084152162374,-0.001817138671875,0.0773630724693623,0.444,35.12158969192775,2.559075182032789,96.22806176686571,0
2004.02.15.12.02.39,441,0.0772641964605049,0.362499625405837,-0.0022078124999999,0.0772345316996206,0.398,34.68414240203291,2.521303308900178,98.12792800345747,0
2004.02.15.12.12.39,442,0.0769938388489827,0.3988611782786493,-0.001745361328125,0.076975932963141,0.427,35.202735150569694,2.6064044803459727,99.77044867733451,0
2004.02.15.12.22.39,443,0.0769098260165151,0.4048508080873065,-0.0024232910156249,0.0768735165722396,0.378,34.71864683653461,2.5880844393947764,99.38402347489505,0
2004.02.15.12.32.39,444,0.0773235519712663,0.4495954546467118,-0.002080712890625,0.0772974389368382,0.347,34.19536740574111,2.5262755722284704,98.19819571538345,0
2004.02.15.12.42.39,445,0.0783128544609895,0.394201152763769,-0.002343896484375,0.0782796814481038,0.356,35.18206367773229,2.3727830580713114,101.25719498023939,0
2004.02.15.12.52.39,446,0.0783206512617362,0.3142156634975239,-0.0016277343749999,0.0783056466540493,0.383,35.04266059282575,2.6270693240376564,97.2688795744827,0
2004.02.15.13.02.39,447,0.0786346659772862,0.6572604465854908,-0.001625146484375,0.0786197901446624,0.378,34.95743881357003,2.557228053541649,97.85336458585728,0
2004.02.15.13.12.39,448,0.075895809993763,0.3330256146351789,-0.0017200683593749,0.0758781685809933,0.359,35.02437230770239,2.816137452023014,102.29266500798587,0
2004.02.15.13.22.39,449,0.0759920839704496,0.3634040385847004,-0.002498779296875,0.0759528446443897,0.359,33.6699131329099,2.574402638390124,99.89695564420593,0
2004.02.15.13.32.39,450,0.0767133287926754,0.3936909783683742,-0.001984619140625,0.0766895251866552,0.391,33.881899518499885,2.4464003940425125,100.0230355215841,0
2004.02.15.13.42.39,451,0.0788765361751159,0.3175617627232654,-0.001532373046875,0.0788635750937633,0.374,35.10585826035919,2.582367869506343,99.30859582244453,0
2004.02.15.13.52.39,452,0.0769864125339254,0.3964180248886459,-0.0018132812499999,0.0769669343245544,0.356,33.85688447454488,2.763341722356631,97.84977680519563,0
2004.02.15.14.02.39,453,0.0787001879291156,0.3991078554287091,-0.002209130859375,0.0786710971392945,0.42,35.504380091182426,2.692805168446862,98.88818814414499,0
2004.02.15.14.12.39,454,0.0790966471466632,0.5852141431677973,-0.00108740234375,0.0790911030746564,0.403,34.989652617113464,2.7066398270626895,100.35448139286859,0
2004.02.15.14.22.39,455,0.0785228525902252,0.3976097680401751,-0.001974609375,0.0784999374990614,0.386,34.52190575183149,2.4722240302671925,99.46046571064706,0
2004.02.15.14.32.39,456,0.0776578869923034,0.4894447476308547,-0.002210498046875,0.0776283154291083,0.393,35.36676718055767,2.320391605470729,101.08440268527286,0
2004.02.15.14.42.39,457,0.0773441859204887,0.4464445225321793,-0.0019760253906249,0.077320827328792,0.43,35.35056508510774,2.4321394176156645,98.32319409391643,0
2004.02.15.14.52.39,458,0.0794866337894106,0.4260166873677975,-0.002159716796875,0.0794592276832872,0.447,35.025995872136924,2.5710643397520294,100.00688365363995,0
2004.02.15.15.02.39,459,0.0787943463926029,0.4397892233641416,-0.0021002929687499,0.0787682724457704,0.391,33.93411099440098,2.71966463509465,96.89192711323108,0
2004.02.15.15.12.39,460,0.0781785172947546,0.3076684546470316,-0.00233125,0.0781456590010228,0.403,34.966175272090446,2.68180158440676,97.17647711872195,0
2004.02.15.15.22.39,461,0.0793448060189669,0.360822634036412,-0.0016337890625,0.0793299203479597,0.422,34.882760395115255,2.52709554532181,99.82518322796336,0
2004.02.15.15.32.39,462,0.0779101486313922,0.3976190920872549,-0.0017288574218749,0.0778928659544202,0.376,34.28469063564161,2.488620328236999,98.29290692382627,0
2004.02.15.15.42.39,463,0.0774122518615835,0.4464809147154507,-0.00187255859375,0.0773914899446433,0.349,34.16138345792904,2.8121488798394862,97.77754948802628,0
2004.02.15.15.52.39,464,0.077176067599718,0.2804373250976684,-0.00206484375,0.0771503238092065,0.371,34.09125754946026,2.573438598247141,98.63577913508497,0
2004.02.15.16.02.39,465,0.0761360826164038,0.4177479764154967,-0.002142333984375,0.0761077940366326,0.339,33.950216013313245,2.612929021109078,97.36001894465413,0
2004.02.15.16.12.39,466,0.0773241989178113,0.3024409569039328,-0.00224228515625,0.0772935677091703,0.396,35.737966996936095,2.5650537488751395,101.0146036809379,0
2004.02.15.16.22.39,467,0.0766385728573371,0.3743807523046829,-0.002213134765625,0.0766084815769204,0.352,35.03539199969753,2.527915471637681,96.25299655783668,0
2004.02.15.16.32.39,468,0.0780655642663187,0.3390684270083977,-0.00202314453125,0.0780412493174205,0.376,34.48806810492767,2.457180273469735,98.98385567165208,0
2004.02.15.16.42.39,469,0.0757887228918532,0.408453172273636,-0.001889697265625,0.0757670104102266,0.398,34.88539725371379,2.6649710760368643,98.24020543495806,0
2004.02.15.16.52.39,470,0.0769343470109417,0.4685696986682921,-0.0021158203125,0.0769071248871143,0.361,35.412819424912456,2.4345271471399044,100.39335932370099,0
2004.02.15.17.02.39,471,0.0773290468979194,0.4116855868775988,-0.0017371582031249,0.0773114197511407,0.371,34.88636211369223,2.4866096286796524,98.77040182356153,0
2004.02.15.17.12.39,472,0.0784346995889534,0.3737263271209365,-0.001984423828125,0.0784115066478382,0.378,35.919353302032484,2.5904891653990476,97.40889393219597,0
2004.02.15.17.22.39,473,0.0757222050903828,0.2563232488156344,-0.0017840820312499,0.075703033139769,0.349,35.01016000896547,2.36058930042833,98.97260682279864,0
2004.02.15.17.32.39,474,0.0784842490169206,0.3062755004447495,-0.0016589843749999,0.0784686291792181,0.386,36.04582175114669,2.6045135077720407,100.97671458303493,0
2004.02.15.17.42.39,475,0.0776968901454958,0.3224988513818636,-0.00246708984375,0.0776596078352397,0.393,34.91697299743854,2.5658055735120815,101.05380801666206,0
2004.02.15.17.52.39,476,0.0768473527520629,0.3547785090367892,-0.00213984375,0.0768194300907635,0.371,35.02967025748676,2.4415569490753177,96.39809038442671,0
2004.02.15.18.02.39,477,0.0774939718547715,0.3099846482311545,-0.001969384765625,0.0774708348393635,0.344,34.5181656569794,2.616975515828475,99.5168033191179,0
2004.02.15.18.12.39,478,0.0768944284392569,0.3494449443421854,-0.00191455078125,0.0768724668790069,0.376,35.1906988201868,2.6753176055847074,98.91499119333697,0
2004.02.15.18.22.39,479,0.0775613517239739,0.4116157546752537,-0.00202744140625,0.0775367417077888,0.383,34.855175640201864,2.659590479520239,97.30135433093537,0
2004.02.15.18.32.39,480,0.0757864766238839,0.4068520684404135,-0.0019455078125,0.0757633507443891,0.334,33.2921269597509,2.58385321142278,98.69580998966434,0
2004.02.15.18.42.39,481,0.0766646143011069,0.370406551565019,-0.0022997070312499,0.0766319853245119,0.352,34.7182403446464,2.561246984767249,97.39818759563289,0
2004.02.15.18.52.39,482,0.0768109412982616,0.5330018733341482,-0.002220703125,0.0767807074471161,0.405,35.13025922834538,2.5757115189167057,99.13869431397185,0
2004.02.15.19.02.39,483,0.0754886254236979,0.4051056673930797,-0.0022009277343749,0.0754583760173513,0.386,35.4758181229921,2.554427613848065,96.8141450672529,0
2004.02.15.19.12.39,484,0.0767260415323164,0.3699475808074401,-0.0018453125,0.0767057205450427,0.493,36.03667543566011,2.708248355096977,96.9036842087544,0
2004.02.15.19.22.39,485,0.0765926158881765,0.4334976207177905,-0.0016681640625,0.0765763172402323,0.457,35.56804137197129,2.6387981709711044,99.49118476697751,0
2004.02.15.19.32.39,486,0.0761245009733233,0.2684527056257915,-0.00206689453125,0.0760982940458068,0.461,35.63867431747017,2.646106885357156,97.77631923496496,0
2004.02.15.19.42.39,487,0.0758757143191252,0.3263407737343367,-0.0023765624999999,0.0758403376945418,0.31,34.555809186862675,2.5167920186647197,99.88566969675102,0
2004.02.15.19.52.39,488,0.0786670821529127,0.49418838953041,-0.002078369140625,0.0786415422873008,0.408,35.1660381800868,2.6207889245508484,97.40748568405898,0
2004.02.15.20.02.39,489,0.074889423042201,0.2929415486433213,-0.002196484375,0.0748590326325535,0.32,34.683346615554726,2.729917752584005,96.81644482555129,0
2004.02.15.20.12.39,490,0.0755108432688436,0.4819424633738514,-0.002172998046875,0.0754814131171018,0.352,35.56398187537102,2.645632627644487,99.62855186813599,0
2004.02.15.20.22.39,491,0.0774656517255591,0.4423324222624369,-0.001290380859375,0.0774567948054131,0.376,34.95719829604646,2.5871473967799314,98.34396853913525,0
2004.02.15.20.32.39,492,0.0778799767044416,0.5222317887006493,-0.002198876953125,0.0778508294545947,0.388,35.77459949668072,2.542944637798894,99.47059681252088,0
2004.02.15.20.42.39,493,0.0781225296484431,0.4540282010573868,-0.001991064453125,0.0780990597021714,0.444,36.52654729050725,2.6448105160901183,98.11723625545454,0
2004.02.15.20.52.39,494,0.0761140771104465,0.4240742184616799,-0.0023245117187499,0.0760804311775401,0.405,34.7996716414593,2.544189863765193,97.4836241717287,0
2004.02.15.21.02.39,495,0.077470789606067,0.2986684022677677,-0.0018037109375,0.0774516802747376,0.378,35.58861275136451,2.6696214892522403,101.54624507211585,0
2004.02.15.21.12.39,496,0.0769344228542846,0.3996299365412237,-0.002238525390625,0.0769037268438538,0.393,35.13551455308219,2.6576754164727596,98.90421860540691,0
2004.02.15.21.22.39,497,0.0784510378008554,0.4226102570232193,-0.002342578125,0.0784179693842768,0.344,35.84281992149547,2.502448512796929,101.5427863305447,0
2004.02.15.21.32.39,498,0.0771259835203699,0.4768458112914779,-0.002339892578125,0.0770923630044077,0.378,35.82153514808284,2.7864056741081136,96.6502586107256,0
2004.02.15.21.42.39,499,0.0766491610944593,0.3653208510694576,-0.002167333984375,0.0766203838044314,0.386,36.031759968384144,2.5025158698938923,100.32315873515276,0
2004.02.15.21.52.39,500,0.0760971505272002,0.4050901802719662,-0.001861181640625,0.0760762441151514,0.391,34.70960160363467,2.5919063179829327,99.14784146480208,0
2004.02.15.22.02.39,501,0.077469989779309,0.4168206476609994,-0.0016909179687499,0.0774534249363066,0.432,35.385237368003835,2.709828848935243,100.4629060677434,0
2004.02.15.22.12.39,502,0.0780051727927185,0.5490165837705443,-0.001999365234375,0.0779814493973235,0.518,37.078619664796825,2.600591067685994,99.59560987855592,0
2004.02.15.22.22.39,503,0.0776365301294878,0.3783289754142425,-0.001688134765625,0.077620069536938,0.4,35.645774298945554,2.5216816400476003,99.02839445034735,0
2004.02.15.22.32.39,504,0.0791884014846082,0.322778699345795,-0.0021275390625,0.0791617489239488,0.415,36.67160431967493,2.5819330191359637,96.48460091205175,0
2004.02.15.22.42.39,505,0.0775485303571052,0.2680785200335376,-0.0020180175781249,0.0775241615396049,0.391,35.4916325241367,2.4089540224161845,96.05029024065416,0
2004.02.15.22.52.39,506,0.0785604287589933,0.3889013891111315,-0.0021659667968749,0.0785324817817592,0.376,35.77093611130207,2.544794099431677,96.01140143199456,0
2004.02.15.23.02.39,507,0.0789819683115037,0.4073958645896884,-0.0017487792968749,0.0789645335077799,0.349,35.27249111081097,2.363867666938617,96.6269005013608,0
2004.02.15.23.12.39,508,0.0790762796786274,0.3478522367302386,-0.0016450195312499,0.0790610974273808,0.327,35.64044547406625,2.5948448975730516,100.4911103624418,0
2004.02.15.23.22.39,509,0.0782204772831657,0.5463447416547549,-0.0018308593749999,0.0782009566652747,0.398,35.633423842846526,2.6477971114934244,100.13770837479323,0
2004.02.15.23.32.39,510,0.0778155094799552,0.433098597263168,-0.00127177734375,0.0778070157514521,0.403,35.9289641954825,2.772313943360126,95.19171581164018,0
2004.02.15.23.42.39,511,0.077529087283419,0.3033660141640042,-0.00255166015625,0.07748897725454,0.366,35.152562269632085,2.6322019714402902,99.50405380623131,0
2004.02.15.23.52.39,512,0.0815354463034712,0.5671203234534481,-0.00167529296875,0.0815202237912114,0.413,35.51683409561723,2.643333981205212,98.47236729543468,0
